,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Expected Visual Angle_x,Expected Visual Angle_y,Actual Visual Angle_x,Actual Visual Angle_y,Cosine Similarity,Euclidean Error
843,06/23/2023 21:18:36.961919,1253,static,-0.11,1.05,-0.29,-0.04551,0.66251,0.03358,0.74691,-0.1,1.05,-0.34,-0.04551,0.66251,0.03358,0.74691,-0.1,1.05,-0.32,-0.04551,0.66251,0.03358,0.74691,-0.11,1.05,-0.28,-0.04298,0.49644,0.02462,0.86666,354.32,59.61,0.0,0.86,0.1,0.5,0.51,0.0,-0.86,-0.09,1.0,-0.05,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.04293,0.48814,0.02405,0.87138,354.36,58.51,0.0,0.85,0.1,0.52,0.52,0.0,-0.85,-0.08,1.0,-0.05,WorldSpace,0.9980469,155.99,21.01,90.18,-0.04552,0.66241,0.03369,0.747,2.397146673629117,1.3426422143659487,1.1773638116658234,1.0,0.0,-156.09,-19.96,-90.5,-2.502146673629117,-0.2926422143659486,-1.4923638116658233,-2.0962257431303586,-2.9245154294117905,-2.108589189431848,-2.947956555740794,0.05702943299119454,145.758844692235
844,06/23/2023 21:18:36.975725,1254,static,-0.11,1.05,-0.29,-0.0457,0.66261,0.03351,0.74682,-0.1,1.05,-0.34,-0.0457,0.66261,0.03351,0.74682,-0.1,1.05,-0.32,-0.0457,0.66261,0.03351,0.74682,-0.11,1.05,-0.28,-0.04283,0.49641,0.02453,0.86668,354.34,59.61,0.0,0.86,0.1,0.5,0.51,0.0,-0.86,-0.09,1.0,-0.05,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.04278,0.48811,0.02396,0.8714,354.38,58.51,0.0,0.85,0.1,0.52,0.52,0.0,-0.85,-0.08,1.0,-0.05,WorldSpace,0.9980469,156.01,21.0,90.15,-0.04554,0.66249,0.03359,0.74693,2.397146673629117,1.3426422143659487,1.1773638116658234,1.0,0.0,-156.10999999999999,-19.95,-90.47,-2.502146673629117,-0.2926422143659486,-1.4923638116658233,-2.096026303695835,-2.9245510932109346,-2.108589189431848,-2.947956555740794,0.05411733009366998,145.75524981646475
845,06/23/2023 21:18:36.989259,1255,static,-0.11,1.05,-0.29,-0.04575,0.6627,0.03328,0.74674,-0.1,1.05,-0.34,-0.04575,0.6627,0.03328,0.74674,-0.1,1.05,-0.32,-0.04575,0.6627,0.03328,0.74674,-0.11,1.05,-0.28,-0.04153,0.49694,0.02382,0.86647,354.51,59.67,0.0,0.86,0.1,0.5,0.5,0.0,-0.86,-0.08,1.0,-0.05,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.04148,0.48684,0.02315,0.8722,354.55,58.34,0.0,0.85,0.09,0.52,0.52,0.0,-0.85,-0.08,1.0,-0.05,WorldSpace,0.9980469,156.04,21.05,90.09,-0.0457,0.66261,0.03351,0.74682,2.007210140093675,1.2847464976651413,0.9447498332223148,1.0,0.0,-156.14,-20.0,-90.41,-2.112210140093675,-0.23474649766514122,-1.2597498332223147,-2.0956552111111275,-2.923884243446403,-2.108574238986494,-2.957361926160848,0.14200853613480488,145.7225813447509
846,06/23/2023 21:18:37.003634,1256,static,-0.11,1.05,-0.29,-0.04568,0.66278,0.03309,0.74668,-0.1,1.05,-0.34,-0.04568,0.66278,0.03309,0.74668,-0.1,1.05,-0.32,-0.04568,0.66278,0.03309,0.74668,-0.11,1.05,-0.28,-0.04161,0.49694,0.02387,0.86646,354.5,59.67,0.0,0.86,0.1,0.5,0.5,0.0,-0.86,-0.08,1.0,-0.05,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.04156,0.48684,0.0232,0.87219,354.54,58.34,0.0,0.85,0.1,0.52,0.52,0.0,-0.85,-0.08,1.0,-0.05,WorldSpace,0.9980469,156.06,21.04,90.06,-0.04575,0.6627,0.03329,0.74675,2.397146673629117,1.3426422143659487,1.1773638116658234,1.0,0.0,-156.16,-19.99,-90.38,-2.502146673629117,-0.2926422143659486,-1.4923638116658233,-2.0954557768075652,-2.9239197233227414,-2.108589189431848,-2.947956555740794,0.05258938541777521,145.7204129542193
847,06/23/2023 21:18:37.017645,1257,static,-0.11,1.05,-0.29,-0.04538,0.66284,0.0328,0.74667,-0.1,1.05,-0.34,-0.04538,0.66284,0.0328,0.74667,-0.1,1.05,-0.32,-0.04538,0.66284,0.0328,0.74667,-0.11,1.05,-0.28,-0.04183,0.49716,0.024,0.86632,354.47,59.7,0.0,0.86,0.1,0.5,0.5,0.0,-0.86,-0.08,1.0,-0.05,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.04179,0.48712,0.02334,0.87202,354.51,58.38,0.0,0.85,0.1,0.52,0.52,0.0,-0.85,-0.08,1.0,-0.05,WorldSpace,0.9980469,156.09,20.98,90.02,-0.04562,0.66278,0.03308,0.74669,2.397146673629117,1.3426422143659487,1.1773638116658234,1.0,0.0,-156.19,-19.93,-90.33999999999999,-2.502146673629117,-0.2926422143659486,-1.4923638116658233,-2.0951806225824807,-2.924459606709789,-2.108589189431848,-2.947956555740794,0.0440187311127899,145.7318834740437
848,06/23/2023 21:18:37.030974,1258,static,-0.11,1.05,-0.29,-0.04516,0.66294,0.03236,0.74661,-0.1,1.05,-0.34,-0.04516,0.66294,0.03236,0.74661,-0.1,1.05,-0.32,-0.04516,0.66294,0.03236,0.74661,-0.11,1.05,-0.28,-0.04186,0.4971,0.02402,0.86635,354.47,59.69,0.0,0.86,0.1,0.5,0.5,0.0,-0.86,-0.08,1.0,-0.05,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.04181,0.48706,0.02335,0.87205,354.51,58.37,0.0,0.85,0.1,0.52,0.52,0.0,-0.85,-0.08,1.0,-0.05,WorldSpace,0.9980469,156.11,20.86,90.01,-0.04539,0.66284,0.03278,0.74667,2.397146673629117,1.3426422143659487,1.1773638116658234,1.0,0.0,-156.21,-19.81,-90.33,-2.502146673629117,-0.2926422143659486,-1.4923638116658233,-2.0950771576329905,-2.9257034657421284,-2.108589189431848,-2.947956555740794,0.03114526766952177,145.77105356607956
849,06/23/2023 21:18:37.045234,1259,static,-0.11,1.05,-0.29,-0.04495,0.66305,0.03165,0.74655,-0.1,1.05,-0.34,-0.04495,0.66305,0.03165,0.74655,-0.1,1.05,-0.32,-0.04495,0.66305,0.03165,0.74655,-0.11,1.05,-0.28,-0.04188,0.49707,0.02403,0.86636,354.47,59.69,0.0,0.86,0.1,0.5,0.5,0.0,-0.86,-0.08,1.0,-0.05,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.04183,0.48703,0.02336,0.87207,354.51,58.36,0.0,0.85,0.1,0.52,0.52,0.0,-0.85,-0.08,1.0,-0.05,WorldSpace,0.9980469,156.15,20.72,89.97,-0.04513,0.66293,0.03231,0.74662,2.397146673629117,1.3426422143659487,1.1773638116658234,1.0,0.0,-156.25,-19.669999999999998,-90.28999999999999,-2.502146673629117,-0.2926422143659486,-1.4923638116658233,-2.094774317439301,-2.9270905948029116,-2.108589189431848,-2.947956555740794,0.014370535903049687,145.8102486475258
850,06/23/2023 21:18:37.059289,1260,static,-0.11,1.05,-0.29,-0.04484,0.6632,0.03119,0.74644,-0.1,1.05,-0.34,-0.04484,0.6632,0.03119,0.74644,-0.1,1.05,-0.32,-0.04484,0.6632,0.03119,0.74644,-0.11,1.05,-0.28,-0.04144,0.49742,0.0238,0.86619,354.52,59.73,0.0,0.86,0.1,0.5,0.5,0.0,-0.86,-0.08,1.0,-0.05,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.04141,0.48733,0.02314,0.87193,354.56,58.4,0.0,0.85,0.09,0.52,0.52,0.0,-0.85,-0.08,1.0,-0.05,WorldSpace,0.9980469,156.2,20.6,89.91,-0.04499,0.66308,0.03164,0.74652,2.007210140093675,1.2847464976651413,0.9447498332223148,1.0,0.0,-156.29999999999998,-19.55,-90.22999999999999,-2.112210140093675,-0.23474649766514122,-1.2597498332223147,-2.094347850267622,-2.9282222471316666,-2.108574238986494,-2.957361926160848,0.08487771543312464,145.83618952878288
851,06/23/2023 21:18:37.072809,1261,static,-0.11,1.05,-0.29,-0.04483,0.66343,0.03092,0.74626,-0.1,1.05,-0.34,-0.04483,0.66343,0.03092,0.74626,-0.1,1.05,-0.32,-0.04483,0.66343,0.03092,0.74626,-0.11,1.05,-0.28,-0.04127,0.4973,0.02369,0.86627,354.54,59.72,0.0,0.86,0.1,0.5,0.5,0.0,-0.86,-0.08,1.0,-0.05,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.04124,0.48721,0.02304,0.872,354.58,58.39,0.0,0.85,0.09,0.52,0.52,0.0,-0.85,-0.08,1.0,-0.05,WorldSpace,0.9980469,156.24,20.49,89.87,-0.04483,0.6632,0.03119,0.74644,2.007210140093675,1.2847464976651413,0.9447498332223148,1.0,0.0,-156.34,-19.439999999999998,-90.19,-2.112210140093675,-0.23474649766514122,-1.2597498332223147,-2.0940451160447853,-2.929295669114077,-2.108574238986494,-2.957361926160848,0.07102329054249115,145.86482318733638
852,06/23/2023 21:18:37.086296,1262,static,-0.11,1.05,-0.29,-0.04481,0.66353,0.03106,0.74616,-0.1,1.05,-0.34,-0.04481,0.66353,0.03106,0.74616,-0.1,1.05,-0.32,-0.04481,0.66353,0.03106,0.74616,-0.11,1.05,-0.28,-0.0422,0.49932,0.02436,0.86505,354.41,59.99,0.0,0.86,0.1,0.5,0.5,0.0,-0.87,-0.08,1.0,-0.05,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.04217,0.48754,0.02359,0.87176,354.46,58.43,0.0,0.85,0.1,0.52,0.52,0.0,-0.85,-0.08,1.0,-0.05,WorldSpace,0.9980469,156.29,20.48,89.77,-0.04484,0.66342,0.03102,0.74626,2.397146673629117,1.3426422143659487,1.1773638116658234,1.0,0.0,-156.39,-19.43,-90.08999999999999,-2.502146673629117,-0.2926422143659486,-1.4923638116658233,-2.093426747498561,-2.9291731114518744,-2.108589189431848,-2.947956555740794,0.02235608476783065,145.84772037215268
853,06/23/2023 21:18:37.100526,1263,static,-0.11,1.05,-0.29,-0.04496,0.66359,0.03128,0.74609,-0.1,1.05,-0.34,-0.04496,0.66359,0.03128,0.74609,-0.1,1.05,-0.32,-0.04496,0.66359,0.03128,0.74609,-0.11,1.05,-0.28,-0.04202,0.4994,0.02426,0.86501,354.44,60.0,0.0,0.86,0.1,0.5,0.5,0.0,-0.87,-0.08,1.0,-0.05,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.042,0.48763,0.02349,0.87173,354.48,58.44,0.0,0.85,0.1,0.52,0.52,0.0,-0.85,-0.08,1.0,-0.05,WorldSpace,0.9980469,156.32,20.48,89.72,-0.04482,0.66354,0.03109,0.74615,2.397146673629117,1.3426422143659487,1.1773638116658234,1.0,0.0,-156.42,-19.43,-90.03999999999999,-2.502146673629117,-0.2926422143659486,-1.4923638116658233,-2.0931037252667575,-2.929058672313411,-2.108589189431848,-2.947956555740794,0.02547966606834506,145.83614509707994
854,06/23/2023 21:18:37.114728,1264,static,-0.11,1.05,-0.29,-0.04498,0.66361,0.03134,0.74607,-0.1,1.05,-0.34,-0.04498,0.66361,0.03134,0.74607,-0.1,1.05,-0.32,-0.04498,0.66361,0.03134,0.74607,-0.11,1.05,-0.28,-0.04214,0.49938,0.02432,0.86502,354.42,60.0,0.0,0.86,0.1,0.5,0.5,0.0,-0.87,-0.08,1.0,-0.05,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.04211,0.4876,0.02356,0.87173,354.47,58.44,0.0,0.85,0.1,0.52,0.52,0.0,-0.85,-0.08,1.0,-0.05,WorldSpace,0.9980469,156.32,20.54,89.72,-0.04493,0.66355,0.03133,0.74613,2.397146673629117,1.3426422143659487,1.1773638116658234,1.0,0.0,-156.42,-19.49,-90.03999999999999,-2.502146673629117,-0.2926422143659486,-1.4923638116658233,-2.0931037252667575,-2.9284220392901363,-2.108589189431848,-2.947956555740794,0.019587915463283534,145.81480862655533
855,06/23/2023 21:18:37.128055,1265,static,-0.11,1.05,-0.29,-0.04513,0.66356,0.03148,0.7461,-0.1,1.05,-0.34,-0.04513,0.66356,0.03148,0.7461,-0.1,1.05,-0.32,-0.04513,0.66356,0.03148,0.7461,-0.11,1.05,-0.28,-0.0481,0.49948,0.02779,0.86454,353.63,60.03,0.0,0.86,0.11,0.5,0.5,0.0,-0.87,-0.1,0.99,-0.06,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.04806,0.48757,0.02689,0.87135,353.69,58.46,0.0,0.85,0.11,0.52,0.52,0.0,-0.85,-0.09,0.99,-0.06,WorldSpace,0.9980469,156.33,20.57,89.7,-0.04501,0.6636,0.03136,0.74608,2.3972789592883714,1.3719234701034693,1.1774430235114504,1.0,0.0,-156.43,-19.52,-90.02,-2.5022789592883714,-0.3219234701034692,-1.4924430235114503,-2.0929800444924047,-2.9280577856837198,-2.10858928147878,-2.929145270516334,0.19155358009953974,145.81004298000346
856,06/23/2023 21:18:37.142266,1266,static,-0.11,1.05,-0.29,-0.04523,0.6635,0.03147,0.74614,-0.1,1.05,-0.34,-0.04523,0.6635,0.03147,0.74614,-0.1,1.05,-0.32,-0.04523,0.6635,0.03147,0.74614,-0.11,1.05,-0.28,-0.04816,0.4995,0.02782,0.86453,353.62,60.04,0.0,0.86,0.11,0.5,0.5,0.0,-0.87,-0.1,0.99,-0.06,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.04812,0.48758,0.02692,0.87133,353.68,58.46,0.0,0.85,0.11,0.52,0.52,0.0,-0.85,-0.09,0.99,-0.06,WorldSpace,0.9980469,156.31,20.63,89.71,-0.04514,0.66356,0.03149,0.7461,2.3972789592883714,1.3719234701034693,1.1774430235114504,1.0,0.0,-156.41,-19.58,-90.02999999999999,-2.5022789592883714,-0.3219234701034692,-1.4924430235114503,-2.0930833457705766,-2.9274443554932503,-2.10858928147878,-2.929145270516334,0.18453623153594492,145.79195610295025
857,06/23/2023 21:18:37.156168,1267,static,-0.11,1.05,-0.29,-0.04531,0.6634,0.0314,0.74623,-0.1,1.05,-0.34,-0.04531,0.6634,0.0314,0.74623,-0.1,1.05,-0.32,-0.04531,0.6634,0.0314,0.74623,-0.11,1.05,-0.28,-0.04519,0.49983,0.02612,0.86455,354.02,60.07,0.0,0.86,0.1,0.5,0.5,0.0,-0.87,-0.09,0.99,-0.05,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.04516,0.48792,0.02529,0.87135,354.07,58.49,0.0,0.85,0.1,0.52,0.52,0.0,-0.85,-0.09,0.99,-0.05,WorldSpace,0.9980469,156.29,20.66,89.74,-0.04525,0.66348,0.03142,0.74616,2.397146673629117,1.3426422143659487,1.1773638116658234,1.0,0.0,-156.39,-19.61,-90.05999999999999,-2.502146673629117,-0.2926422143659486,-1.4923638116658233,-2.0932827036757504,-2.927195476120915,-2.108589189431848,-2.947956555740794,0.005913878297736525,145.7779946604547
